Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood,score,text
76154,0QqnU2evpS37pFD4tkWk1D,Andrea Bocelli;Matteo Bocelli;Virginia Bocelli,Have Yourself a Merry Little Christmas,Have Yourself a Merry Little Christmas,35,243160,False,0.252,0.147,1,-13.363,1,0.0371,0.905,7.3e-06,0.139,0.255,66.16,4,opera,sad,0.5022340000000001,Have Yourself a Merry Little Christmas by Andrea Bocelli;Matteo Bocelli;Virginia Bocelli with mood sad
60529,2xlnkdfSbxXPCHst8O1KNh,Eshconinco,SOMEDAY,SOMEDAY,21,170266,True,0.802,0.622,1,-5.998,0,0.0713,0.0363,7.42e-06,0.448,0.245,84.0,4,j-dance,neutral,0.30850900000000003,SOMEDAY by Eshconinco with mood neutral
61503,2152GlCt4IKT444k0GfR1G,Kyary Pamyu Pamyu,もんだいガール,My Room,21,274242,False,0.505,0.902,8,-3.842,1,0.0299,0.143,0.000195,0.209,0.795,175.022,4,j-idol,happy,0.09122900000000002,My Room by Kyary Pamyu Pamyu with mood happy
32188,2UKgx2oba7CltHLACr3xdT,Mick Gordon,Doom (Original Game Soundtrack),At Doom's Gate,63,70770,False,0.577,0.647,2,-7.647,1,0.0569,0.00165,0.806,0.154,0.236,160.987,4,electronic,neutral,0.32030500000000006,At Doom's Gate by Mick Gordon with mood neutral
18641,1oIIxYXS3cMsY3EXAl1vOw,Patton Oswalt,Finest Hour,The Slob Avatar,22,282520,True,0.697,0.855,5,-5.605,1,0.926,0.704,0.0,0.575,0.419,102.244,3,comedy,energetic,0.21018600000000004,The Slob Avatar by Patton Oswalt with mood energetic
24436,7IR4owtYSsJeMlJa7nzVHY,Model 500,Classics,Techno Music - M500 Version,8,336600,False,0.746,0.952,2,-11.342,1,0.0636,0.00157,0.889,0.0674,0.804,129.672,4,detroit-techno,happy,0.12391999999999999,Techno Music - M500 Version by Model 500 with mood happy
58129,09RhTAi0nuzCs5KS2XWSs5,Mindless Self Indulgence,Frankenstein Girls Will Seem Strangely Sexy,Faggot,62,163706,True,0.63,0.76,1,-10.347,1,0.115,0.000916,0.000856,0.0766,0.561,152.042,4,industrial,energetic,0.08272100000000002,Faggot by Mindless Self Indulgence with mood energetic
8296,0cqSyvAg0a9qpcdHjSX2qw,Cream,Fiesta temática 60s,Sunshine Of Your Love,0,250240,False,0.683,0.522,2,-11.117,1,0.0377,0.507,0.000137,0.121,0.764,115.072,4,blues,calm,0.007379999999999995,Sunshine Of Your Love by Cream with mood calm
30365,1bgKMxPQU7JIZEhNsM1vFs,Alesso;Zara Larsson,Words (feat. Zara Larsson),Words (feat. Zara Larsson),85,142677,False,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,4,edm,neutral,0.12693200000000002,Words (feat. Zara Larsson) by Alesso;Zara Larsson with mood neutral
54546,0NidsXcWEKwQSnOUO6awDE,The Black Dog,Post -Truth,Cognitive Dissonance,13,266646,False,0.667,0.415,1,-16.454,1,0.0415,0.00594,0.816,0.15,0.371,125.996,4,idm,neutral,0.21826600000000004,Cognitive Dissonance by The Black Dog with mood neutral
17854,520lZsDzgWcQz5qpt3nFIk,gosha,Чернобыль,Чернобыль,38,240000,False,0.761,0.843,2,-1.831,1,0.145,0.00727,0.2,0.0755,0.396,104.971,4,club,energetic,0.22226500000000002,Чернобыль by gosha with mood energetic
56316,0LQGDAv1siMLMfBeeAdodG,JVKE,this is what falling out of love feels like (392Hz),i can't help it,42,177886,False,0.459,0.639,1,-4.152,1,0.0638,0.236,0.00922,0.248,0.344,155.935,4,indie-pop,neutral,0.20945700000000006,i can't help it by JVKE with mood neutral
54749,3zYDkymbk5FTEPudsNTtYb,Plone,For Beginner Piano,Be Rude To Your School,10,208706,False,0.503,0.421,11,-7.421,1,0.0315,0.00274,0.309,0.0818,0.298,121.928,4,idm,neutral,0.284045,Be Rude To Your School by Plone with mood neutral
76433,3jRTXC9f1gsQWU45VXKGnm,Josh Groban,Noël (Deluxe Edition),It Came Upon a Midnight Clear,23,253066,False,0.429,0.28,8,-12.147,1,0.0319,0.706,0.000524,0.115,0.164,119.856,4,opera,sad,0.506896,It Came Upon a Midnight Clear by Josh Groban with mood sad
84591,6PUabSMXmPnZna361Wwmf7,Cream,Wheels Of Fire,Crossroads - Live,57,258466,False,0.391,0.756,7,-11.317,1,0.0648,0.413,0.0418,0.879,0.839,131.648,4,psych-rock,happy,0.025857,Crossroads - Live by Cream with mood happy
21872,2lQAkQe92vcfd65JZwQAX7,Ai Milly;DethWrld,Top Ghur,Top Ghur,26,191921,True,0.87,0.592,7,-7.265,1,0.0707,0.632,0.0,0.305,0.604,100.017,4,dancehall,calm,0.03848000000000003,Top Ghur by Ai Milly;DethWrld with mood calm
9641,5eKHYWleV51jmRVtr6sAzY,Gerson Rufino,10 Anos de Louvor,Casa do Rei,46,267346,False,0.62,0.698,11,-6.358,1,0.0784,0.611,0.0,0.128,0.468,141.702,4,brazil,neutral,0.11982800000000002,Casa do Rei by Gerson Rufino with mood neutral
24830,2VR7xcUgrPl34hlZgZhjGK,Carl Craig;Jerome Sydenham,Angel Remixes,Angel - Jerome Sydenham Vocal Dub,5,538322,False,0.804,0.755,7,-10.756,1,0.0368,0.0583,0.939,0.113,0.335,127.003,4,detroit-techno,energetic,0.24025000000000005,Angel - Jerome Sydenham Vocal Dub by Carl Craig;Jerome Sydenham with mood energetic
418,5NqGfELjcdvRIUuhgZJ34W,Aimyon,Momentary Sixth Sense,Marigold,50,306626,False,0.545,0.745,2,-3.098,1,0.0286,0.0452,0.0,0.0907,0.413,106.094,4,acoustic,energetic,0.17079400000000006,Marigold by Aimyon with mood energetic
75324,2P7NW9LEO86lHvXLo0YvVl,Brian Crain,Piano and Light,Reflecting Pool,24,266890,False,0.182,0.119,5,-19.943,1,0.0342,0.989,0.898,0.109,0.0748,163.508,4,new-age,sad,0.75727604,Reflecting Pool by Brian Crain with mood sad
47859,6kAOsnRUgp21bPiUoVZeuJ,Ozzy Osbourne;Jeff Beck,Patient Number 9 (feat. Jeff Beck),Patient Number 9 (feat. Jeff Beck),61,441402,False,0.316,0.869,7,-4.244,0,0.0642,0.000197,0.199,0.133,0.302,169.916,4,hard-rock,energetic,0.32036500000000007,Patient Number 9 (feat. Jeff Beck) by Ozzy Osbourne;Jeff Beck with mood energetic
32577,21Phj46KeUHOWyZW9A9b7P,Aphex Twin,...I Care Because You Do,Alberto Balsalm,62,310746,False,0.792,0.599,3,-13.647,1,0.141,0.316,0.931,0.111,0.57,93.994,4,electronic,calm,0.052901000000000045,Alberto Balsalm by Aphex Twin with mood calm
80278,3xF15SqY32Mno3UUMBirhU,Vishal-Shekhar;Chinmayi Sripada;Shekhar Ravjiani,Hasee Toh Phasee (Original Motion Picture Soundtrack),Zehnaseeb,63,217440,False,0.623,0.595,7,-6.342,1,0.0331,0.361,0.000136,0.353,0.418,78.029,4,pop-film,neutral,0.14594900000000005,Zehnaseeb by Vishal-Shekhar;Chinmayi Sripada;Shekhar Ravjiani with mood neutral
21296,5mcxpGvbTqusAuJNYGiO4O,Sugar Minott,Sugar Minott Masterpiece,We've Got A Good Thing Going,39,230862,False,0.849,0.525,3,-6.644,0,0.197,0.164,0.0,0.0399,0.877,78.741,4,dancehall,calm,0.011553999999999988,We've Got A Good Thing Going by Sugar Minott with mood calm
21344,4bftzKD1catnjF4h6sI27e,Escala Mercalli;Efe Frans;Filip Mota,Dame Tu Fyah,Dame Tu Fyah,36,207219,False,0.754,0.837,4,-3.747,0,0.0985,0.207,6.6e-06,0.29,0.88,98.028,4,dancehall,happy,0.06256899999999999,Dame Tu Fyah by Escala Mercalli;Efe Frans;Filip Mota with mood happy
35802,3T2PUG83NaaGEiVwi60Ssp,Douglas & Vinicius,Ao Vivo Em São Paulo,Não Estraga Minha Sexta - Ao Vivo,38,174946,False,0.682,0.851,7,-2.973,1,0.054,0.477,0.0,0.964,0.765,116.974,4,forro,happy,0.064226,Não Estraga Minha Sexta - Ao Vivo by Douglas & Vinicius with mood happy
58073,0UuNO0yYvsMPlyLF7RfQlg,Rammstein,Zeit,Angst,72,224801,False,0.639,0.86,11,-4.27,1,0.069,0.000306,0.00549,0.0507,0.328,112.025,4,industrial,energetic,0.29038400000000003,Angst by Rammstein with mood energetic
31737,4Wy375MMykH82pUm8EN3iE,Oh Wonder,Herbststimmung,Better Now,0,198342,False,0.569,0.364,2,-11.099,1,0.052,0.75,0.00597,0.146,0.507,114.181,4,electro,calm,0.14154500000000003,Better Now by Oh Wonder with mood calm
37528,14nJ7PTwypy8fbt7hbfQqB,DJ Blakes;Mc Magrinho;Delano,Beat Oriental,Beat Oriental,47,273897,True,0.675,0.884,2,0.36,1,0.0624,0.0694,0.0,0.238,0.428,130.045,4,funk,energetic,0.21904000000000007,Beat Oriental by DJ Blakes;Mc Magrinho;Delano with mood energetic
13046,4RbgkygkOkbPIZ30gOfVsP,Paul Johnson,Sense of House Issue 3,Party All Night Long - Original Mix,0,375988,False,0.879,0.576,1,-10.273,1,0.0519,0.002,0.0292,0.0793,0.527,127.979,4,chicago-house,calm,0.07510500000000002,Party All Night Long - Original Mix by Paul Johnson with mood calm
9253,4lFSe0VQ2tMDJhyvjD8jmU,3030;Lauana Prado,Refém,Refém,48,180000,False,0.774,0.652,5,-6.413,0,0.0336,0.518,7.87e-05,0.0839,0.862,145.01,4,brazil,happy,0.006547999999999998,Refém by 3030;Lauana Prado with mood happy
90690,1EOqrbAoknedZqtKuYublT,Enrique Guzman,Idolos del Rock de los 60's: Enrique Guzman,Magia Blanca,31,202240,False,0.636,0.647,2,-9.542,1,0.0313,0.194,0.0,0.783,0.883,138.493,4,rock-n-roll,happy,0.009097999999999998,Magia Blanca by Enrique Guzman with mood happy
36485,4yXGT4W5q4xaii4O1XNhdj,KIKESA,Rubi,L'histoire commence comme ça (à écouter dans l’ordre),34,126333,False,0.572,0.438,5,-13.018,1,0.372,0.82,0.0,0.37,0.624,85.925,4,french,calm,0.05722000000000001,L'histoire commence comme ça (à écouter dans l’ordre) by KIKESA with mood calm
53917,3j6s1vr84KzKlpF0QfHzDy,Besomorph;Arcando;Neoni,Army,Army,59,203500,False,0.523,0.699,6,-3.84,0,0.0293,0.108,0.000607,0.205,0.132,74.983,4,house,neutral,0.45602500000000007,Army by Besomorph;Arcando;Neoni with mood neutral
32696,3lMlSynE32bYB7OJVO4okZ,CA7RIEL,EL DISKO,SIN SUBLOW,36,107896,False,0.613,0.849,11,-2.597,0,0.209,0.214,1.19e-06,0.293,0.717,69.871,4,electronic,happy,0.06889,SIN SUBLOW by CA7RIEL with mood happy
90835,4qFj5gfmr0u5qhuLVlN1QZ,Sergio Esquivel,Un Tipo Como,San Juan de Letran,29,160133,False,0.802,0.497,2,-14.376,1,0.0423,0.639,1.98e-05,0.0901,0.884,142.23,4,rock-n-roll,calm,0.01766499999999999,San Juan de Letran by Sergio Esquivel with mood calm
29847,0r4v4ThUsFtlTAZMxIUGg0,Dodge & Fuski;Nasko;The Arcturians;Control Freak;Deadlyft,Pretty Good Mode EP,Written - Control Freak & Deadlyft Remix,46,163200,False,0.609,0.955,10,-2.434,0,0.196,0.0122,0.15,0.571,0.21,75.004,4,dubstep,energetic,0.4741250000000001,Written - Control Freak & Deadlyft Remix by Dodge & Fuski;Nasko;The Arcturians;Control Freak;Deadlyft with mood energetic
48940,1CP8j9qn2pxY85lBV59sX6,Los Miserables,25 Años y Todo Sigue Igual,Pisagua 1973,31,165140,False,0.489,0.795,2,-4.767,1,0.0453,0.00925,0.00035,0.12,0.761,172.506,4,hardcore,happy,0.039546000000000026,Pisagua 1973 by Los Miserables with mood happy
69344,0xAwdIGD44Vt5AoDw5qefk,Sujatha,Paandippada (Original Motion Picture Soundtrack),Ariyathe,30,270497,False,0.527,0.599,5,-10.688,0,0.0858,0.0757,0.000181,0.183,0.488,167.713,4,malay,neutral,0.09734500000000003,Ariyathe by Sujatha with mood neutral
92111,0q0blWBIHZZSMgCISWdBYC,The Fastback,Keep on Rockin',Trodde det skulle bli vi,46,189532,False,0.603,0.756,5,-6.467,1,0.105,0.111,0.0,0.383,0.908,139.979,4,rockabilly,happy,0.036000000000000004,Trodde det skulle bli vi by The Fastback with mood happy
32675,229MM2St7SnW43nT8ADlG8,3LAU;Ninja,Game Time (feat. Ninja),Game Time (feat. Ninja),52,156631,False,0.534,0.957,1,-4.025,1,0.0455,8.05e-05,0.758,0.266,0.52,95.046,4,electronic,energetic,0.205849,Game Time (feat. Ninja) by 3LAU;Ninja with mood energetic
86567,4aiGuq8owmdrU9WKZNVfCe,Sublime,20th Century Masters: The Millennium Collection: Best Of Sublime,"April 29, 1992 (Miami)",40,233666,True,0.758,0.683,2,-5.594,1,0.107,0.0146,5.9e-05,0.159,0.738,78.96,4,punk,happy,0.010733000000000019,"April 29, 1992 (Miami) by Sublime with mood happy"
38850,6Wz07vZfYX1JXlhAErUct8,Phaeleh;Soundmouse,Fallen Light,Afterglow,49,280810,False,0.342,0.277,5,-12.568,0,0.0403,0.052,0.188,0.0897,0.102,139.951,4,garage,sad,0.5915330000000001,Afterglow by Phaeleh;Soundmouse with mood sad
95784,6MMgxEJ69cPiibYhLPp6a5,Justo Betancourt,Pa' Bravo Yo,Psicología,28,181573,False,0.518,0.441,0,-6.843,0,0.0271,0.34,0.0,0.514,0.585,90.454,4,salsa,calm,0.07150600000000003,Psicología by Justo Betancourt with mood calm
44568,1DCdIWCE5UFiObCsTSpKFv,Alice In Chains,Alice In Chains,Heaven Beside You,62,327893,True,0.551,0.724,10,-7.09,0,0.032,0.00451,0.000167,0.116,0.559,111.243,4,grunge,energetic,0.073457,Heaven Beside You by Alice In Chains with mood energetic
76874,02SO3ikjtfG1avKhU3jQdw,Lesley Garrett;Philip Ellis,Travelling Light,"Schönberg, Claude-Michel: I Dreamed a Dream (from ""Les Misérables"")",19,273480,False,0.224,0.205,8,-12.869,1,0.0367,0.958,0.0125,0.0757,0.0566,89.451,4,opera,sad,0.7086685600000002,"Schönberg, Claude-Michel: I Dreamed a Dream (from ""Les Misérables"") by Lesley Garrett;Philip Ellis with mood sad"
76586,026qbtwLI1UtOFQ22zqY2t,Russell Watson,Captain Corelli's Mandolin -Original Motion Picture Soundtrack,Ricordo Ancor (Pelagia's Song) [Captain Corelli's Mandolin - Original Motion Picture Soundtrack],21,224493,False,0.157,0.203,7,-14.953,1,0.0364,0.881,0.259,0.159,0.124,77.204,4,opera,sad,0.614585,Ricordo Ancor (Pelagia's Song) [Captain Corelli's Mandolin - Original Motion Picture Soundtrack] by Russell Watson with mood sad
25748,4AvDVJanSzb89H4mmIV1aI,Christian Anders,Christian Anders - Ruby 2010,Christian Anders - Ruby 2010 - 3select Rmx,31,254943,False,0.706,0.881,2,-5.792,1,0.0289,0.0573,1.49e-05,0.144,0.682,130.03,4,disco,happy,0.09288500000000002,Christian Anders - Ruby 2010 - 3select Rmx by Christian Anders with mood happy
39620,2QeEc8Q30EqxeSipzkLZFJ,Montez,HERZINFUCKED,Jedes Jahr November,40,122512,False,0.809,0.759,8,-6.454,1,0.292,0.0395,0.0,0.135,0.48,88.004,4,german,energetic,0.12768100000000004,Jedes Jahr November by Montez with mood energetic
24801,4prvKkWksE4wtP0VrRRjtg,Cybotron,Clear,Alleys Of Your Mind,29,212466,False,0.837,0.383,2,-15.295,1,0.0904,0.358,0.353,0.11,0.528,126.892,4,detroit-techno,calm,0.12107299999999999,Alleys Of Your Mind by Cybotron with mood calm
108636,08B5lKxdTdHLQExjbFjpLS,Orquesta Color Tango De Roberto Alvarez,Tango a Pugliese Con estilo para bailar Vol. 3,Los mareados,17,197250,False,0.444,0.273,0,-10.855,1,0.0414,0.762,0.253,0.0892,0.457,108.973,4,tango,neutral,0.224578,Los mareados by Orquesta Color Tango De Roberto Alvarez with mood neutral
59797,3u0GkwnjSEBqmTSvlgjFjJ,Ata Ebtekar,Persian Electronic Music Yesterday And Today1966-2006,Picture Of A Whisper,0,139320,False,0.207,0.276,7,-11.911,0,0.0354,0.633,0.789,0.117,0.0387,145.815,1,iranian,sad,0.6845536900000001,Picture Of A Whisper by Ata Ebtekar with mood sad
1620,2vtsCV5XDM4nuBKD0d17mK,Soothsayers;Village Cuts,Tradition Remixed,Good Vibration - Village Cuts Remix,18,299124,False,0.86,0.676,0,-9.245,0,0.363,0.268,0.134,0.094,0.602,94.025,4,afrobeat,happy,0.044980000000000034,Good Vibration - Village Cuts Remix by Soothsayers;Village Cuts with mood happy
95392,11s38NmaNknfNqBe29ESjH,Galy Galiano,Su Historia Musical,No Creo en Ti,33,225959,False,0.56,0.523,11,-8.182,1,0.0505,0.0862,0.0,0.319,0.427,138.454,4,salsa,neutral,0.14505800000000002,No Creo en Ti by Galy Galiano with mood neutral
111836,4VvVwb7rXEhJL7CcsDzVBI,Nicola Conte;Jose James,Free Souls,Goddess of the Sea,18,261924,False,0.509,0.65,10,-7.869,0,0.0423,0.704,0.00225,0.157,0.54,125.984,4,trip-hop,calm,0.07010000000000001,Goddess of the Sea by Nicola Conte;Jose James with mood calm
26757,5iYOstCnfOC2eXyLesDQ7d,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),讃えよ、我らが女王を,19,89786,False,0.244,0.175,6,-16.93,0,0.0407,0.953,0.0,0.108,0.148,125.822,3,disney,sad,0.605729,讃えよ、我らが女王を by SHIKI THEATRE COMPANY with mood sad
10397,3rTDyTRoOIDyOZn7eGHLAn,Dub Pistols;Ashley Slater,Rum & Coke,Everyday Stranger,14,326486,False,0.652,0.672,7,-7.309,1,0.0325,0.0339,3.85e-05,0.795,0.18,111.974,4,breakbeat,neutral,0.38958400000000015,Everyday Stranger by Dub Pistols;Ashley Slater with mood neutral
27299,35Dz6ln5qFTQgg41EAzx1U,DJ Fresh;Dutty Moonshine Big Band,Gold Dust (10th Anniversary Remixes),Gold Dust - Dutty Moonshine Big Band Remix,20,211003,False,0.692,0.916,0,-4.528,1,0.0928,0.000478,0.536,0.652,0.735,156.968,4,drum-and-bass,happy,0.10408100000000005,Gold Dust - Dutty Moonshine Big Band Remix by DJ Fresh;Dutty Moonshine Big Band with mood happy
20004,7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers;Halsey,Closer,Closer,84,244960,False,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4,dance,calm,0.025096999999999998,Closer by The Chainsmokers;Halsey with mood calm
112348,1o7GNDGGssOGUEHqwUo9uk,Seyyal Taner,Son Verdim Kalbimin İşine,Son Verdim Kalbimin İşine,43,214973,False,0.631,0.555,1,-8.093,0,0.0442,0.696,0.0,0.426,0.778,127.958,4,turkish,calm,0.0025089999999999947,Son Verdim Kalbimin İşine by Seyyal Taner with mood calm
50351,4GDoTz8ymVxzu1QHk7uLEp,Aria,Химера,Осколок Льда,43,325720,False,0.491,0.64,9,-6.937,0,0.0317,0.139,0.000259,0.0938,0.118,142.576,4,heavy-metal,neutral,0.4667240000000001,Осколок Льда by Aria with mood neutral
108613,4Y3J1vo9Qexf0r984zxz8t,Didi Gutman,Bajofondo Tango Club,Vacío,18,168320,False,0.502,0.274,5,-15.477,0,0.084,0.93,0.912,0.137,0.365,111.961,4,tango,sad,0.295501,Vacío by Didi Gutman with mood sad
97812,6eFRpYWcXXABBMAfrFT0s5,Victor & Leo,Victor e Leo Ao Vivo e em Cores,Não Mais - Ao Vivo,44,195920,False,0.608,0.726,5,-9.424,1,0.0296,0.322,0.00102,0.871,0.334,130.042,4,sertanejo,energetic,0.23303200000000002,Não Mais - Ao Vivo by Victor & Leo with mood energetic
36951,79ZQoLroAAQYHM9sJ1kbGh,Two Another,Keeping Me Under,Keeping Me Under,62,218926,False,0.794,0.549,2,-7.791,1,0.0874,0.135,0.000108,0.115,0.58,108.015,4,french,calm,0.05100100000000003,Keeping Me Under by Two Another with mood calm
46777,59kKXzB5ixZHoHH8nHsx6Q,Noisekick,Noisekick Records 004,Fuck That Motherfucker - The Vizitor RMX,17,238662,True,0.401,0.977,7,-1.378,1,0.108,0.0189,0.0,0.331,0.317,119.899,4,happy,energetic,0.37541800000000003,Fuck That Motherfucker - The Vizitor RMX by Noisekick with mood energetic
46211,6yJFoEMTl2as86IAVFTqNv,Base Alert,Classics,Zoo,23,316253,False,0.519,0.94,9,-3.801,1,0.111,0.0169,0.018,0.0846,0.585,159.959,4,happy,energetic,0.16182500000000002,Zoo by Base Alert with mood energetic
59256,1V79amwTMNGkbrypw1jv70,Kahtmayan,Exir,Fogyist,0,271693,False,0.169,0.822,7,-11.769,1,0.0496,4.35e-05,0.753,0.13,0.449,169.94,4,iranian,energetic,0.172485,Fogyist by Kahtmayan with mood energetic
75677,3o118H22lkPivuQtVvhxz5,Bernward Koch,Day of Life,Journey to the Sea,22,413760,False,0.387,0.125,2,-17.28,0,0.0307,0.897,0.944,0.113,0.0698,95.99,3,new-age,sad,0.75881704,Journey to the Sea by Bernward Koch with mood sad
99666,6xfEKqN6bnqs6QfqQm8vXf,Anupam Roy,Chotushkone,Bawshonto Eshe Geche (Male),37,251578,False,0.552,0.635,4,-8.32,1,0.0301,0.107,0.00521,0.134,0.463,117.913,4,singer-songwriter,neutral,0.11479400000000002,Bawshonto Eshe Geche (Male) by Anupam Roy with mood neutral
8832,3DmHaJ9zYKj5Snos05lkVF,Rory Gallagher,Top Priority (Remastered 2017),Bad Penny,60,245377,False,0.252,0.729,2,-10.022,0,0.0646,0.0974,0.00881,0.045,0.689,199.738,4,blues,happy,0.028962000000000022,Bad Penny by Rory Gallagher with mood happy
25480,0DM5LkIfpRZFD8EK5So5sp,Leo Sayer,The Show Must Go On: The Leo Sayer Anthology,When I Need You - Remastered,57,251733,False,0.585,0.197,10,-16.459,0,0.0434,0.724,3.56e-06,0.223,0.164,109.779,3,disco,sad,0.566905,When I Need You - Remastered by Leo Sayer with mood sad
35252,2eo3SFdWW5c0jadbj79MJR,Psirico;Os Barões Da Pisadinha,Sigilinho,Sigilinho,44,216729,False,0.738,0.815,11,-4.228,0,0.0467,0.546,0.0,0.366,0.814,156.895,4,forro,happy,0.04642099999999998,Sigilinho by Psirico;Os Barões Da Pisadinha with mood happy
2597,3vcQXcGUqeaFpPIL1oIKTl,Divididos,Rock x siempre,¿Qué Ves?,0,313733,False,0.87,0.53,9,-9.654,0,0.0694,0.0315,0.000123,0.0395,0.751,107.882,4,alt-rock,calm,0.007300999999999997,¿Qué Ves? by Divididos with mood calm
72931,6xC8tcFBMMjJIyfPw66lDF,We Came As Romans,Darkbloom,Plagued,48,209840,False,0.456,0.933,1,-3.386,1,0.057,4.72e-06,0.00043,0.37,0.568,96.624,4,metalcore,energetic,0.16471300000000008,Plagued by We Came As Romans with mood energetic
110601,6qCfyMpiQzPf2AiJlTu5Fu,Ranji,Lights On,Lights On,42,469714,False,0.894,0.67,7,-6.183,1,0.0986,0.00622,0.372,0.097,0.353,140.023,4,trance,neutral,0.20470900000000009,Lights On by Ranji with mood neutral
2489,03DgLHhA7HCUB8aBTNqOwX,Bersuit Vergarabat,Triste Hora,Sencillamente,3,307306,False,0.742,0.613,6,-7.3,0,0.027,0.329,0.000899,0.115,0.966,136.009,4,alt-rock,happy,0.027724999999999975,Sencillamente by Bersuit Vergarabat with mood happy
9307,7dl6sU2RWIcTVOSa3E2VBW,Ponto De Equilíbrio;Tati Portella,Mais Amor,Mais Amor,45,165789,False,0.714,0.701,2,-4.643,1,0.0494,0.503,8.68e-06,0.122,0.6,152.026,4,brazil,energetic,0.05020100000000002,Mais Amor by Ponto De Equilíbrio;Tati Portella with mood energetic
80571,0EMYTe2oQy70PCKPQFlbVy,Ali Zafar,"London, Paris, New York (Original Motion Picture Soundtrack)",Voh Dekhnay Mein,59,272453,False,0.815,0.421,0,-8.125,1,0.0352,0.491,4.41e-06,0.117,0.543,140.01,4,pop-film,calm,0.09809,Voh Dekhnay Mein by Ali Zafar with mood calm
17330,47eegRsZAnFulGZf4vNdTI,Malibu,One Life,Tilting On Windmills,20,498065,False,0.159,0.167,5,-18.523,0,0.0434,0.924,0.887,0.108,0.0247,132.166,4,club,sad,0.78857909,Tilting On Windmills by Malibu with mood sad
68761,2GICtNjlmq5w1XIQ9s0D9y,Nicky Jam,Fénix,With You Tonight (Hasta El Amanecer),46,208973,False,0.781,0.588,6,-5.348,0,0.0386,0.317,0.0,0.0983,0.564,93.979,4,latino,calm,0.05584000000000004,With You Tonight (Hasta El Amanecer) by Nicky Jam with mood calm
52765,3lGmH2vFtfaTQJ5Bq7tIMZ,Floyd Cramer,On the Rebound,First Impression,12,138200,False,0.662,0.245,0,-13.28,1,0.031,0.692,0.143,0.103,0.86,107.929,3,honky-tonk,calm,0.129625,First Impression by Floyd Cramer with mood calm
35301,6PEdCE0cepdEqbUmAiyFUN,Wesley Safadão,In Miami Beach (Ao Vivo),Sonhei Que Tava Me Casando - Ao Vivo,43,162146,False,0.435,0.916,0,-3.489,1,0.117,0.293,0.0,0.767,0.554,167.948,4,forro,energetic,0.16037200000000004,Sonhei Que Tava Me Casando - Ao Vivo by Wesley Safadão with mood energetic
69304,7eaCqWyQqWuTxAxbYOrTi5,ADK Srirascol;Rolex Rasathy,Maayavi,Maayavi,34,257600,False,0.66,0.83,10,-4.273,0,0.0521,0.305,0.0,0.0536,0.462,149.983,4,malay,energetic,0.16714400000000001,Maayavi by ADK Srirascol;Rolex Rasathy with mood energetic
